knh1,-66.23583819002988,-9.133516877553868
knh2,-28.390532262971917,0.4339440174773631
knh3,-57.473823534892844,-13.282271049824113
knh4,-46.23093776795063,-5.040175913941139
kse1,-45.16378138675536,-6.94399353600262
kse2,-50.79200761281998,-17.15213587962875
kse3,10.403558782146998,3.5187526079084424
kse4,22.76186751376418,6.082042194380117
